Geo_NAME,Geo_QName,Geo_FIPS,Geo_SUMLEV,Geo_GEOCOMP,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUNTYSC,Geo_COUSUB,Geo_TRACT,SE_T001_001
"Census Tract 366","Census Tract 366, Bronx County, New York","36005036600","140","00","21","36","005","21",,"036600",882
"Census Tract 367","Census Tract 367, Bronx County, New York","36005036700","140","00","21","36","005","21",,"036700",2223
"Census Tract 368","Census Tract 368, Bronx County, New York","36005036800","140","00","21","36","005","21",,"036800",1569
"Census Tract 369.01","Census Tract 369.01, Bronx County, New York","36005036901","140","00","21","36","005","21",,"036901",1687
"Census Tract 369.02","Census Tract 369.02, Bronx County, New York","36005036902","140","00","21","36","005","21",,"036902",2143
"Census Tract 370","Census Tract 370, Bronx County, New York","36005037000","140","00","21","36","005","21",,"037000",2210
"Census Tract 371","Census Tract 371, Bronx County, New York","36005037100","140","00","21","36","005","21",,"037100",4305
"Census Tract 372","Census Tract 372, Bronx County, New York","36005037200","140","00","21","36","005","21",,"037200",2182
"Census Tract 373","Census Tract 373, Bronx County, New York","36005037300","140","00","21","36","005","21",,"037300",4900
"Census Tract 374","Census Tract 374, Bronx County, New York","36005037400","140","00","21","36","005","21",,"037400",3519
"Census Tract 375.01","Census Tract 375.01, Bronx County, New York","36005037501","140","00","21","36","005","21",,"037501",415
"Census Tract 375.02","Census Tract 375.02, Bronx County, New York","36005037502","140","00","21","36","005","21",,"037502",1126
"Census Tract 375.03","Census Tract 375.03, Bronx County, New York","36005037503","140","00","21","36","005","21",,"037503",2037
"Census Tract 376","Census Tract 376, Bronx County, New York","36005037600","140","00","21","36","005","21",,"037600",2116
"Census Tract 377","Census Tract 377, Bronx County, New York","36005037700","140","00","21","36","005","21",,"037700",2999
"Census Tract 378","Census Tract 378, Bronx County, New York","36005037800","140","00","21","36","005","21",,"037800",2795
"Census Tract 379","Census Tract 379, Bronx County, New York","36005037900","140","00","21","36","005","21",,"037900",5057
"Census Tract 380","Census Tract 380, Bronx County, New York","36005038000","140","00","21","36","005","21",,"038000",3910
"Census Tract 381","Census Tract 381, Bronx County, New York","36005038100","140","00","21","36","005","21",,"038100",6192
"Census Tract 382","Census Tract 382, Bronx County, New York","36005038200","140","00","21","36","005","21",,"038200",2566
"Census Tract 383","Census Tract 383, Bronx County, New York","36005038300","140","00","21","36","005","21",,"038300",10152
"Census Tract 385","Census Tract 385, Bronx County, New York","36005038500","140","00","21","36","005","21",,"038500",4071
"Census Tract 386","Census Tract 386, Bronx County, New York","36005038600","140","00","21","36","005","21",,"038600",7123
"Census Tract 387","Census Tract 387, Bronx County, New York","36005038700","140","00","21","36","005","21",,"038700",3392
"Census Tract 388","Census Tract 388, Bronx County, New York","36005038800","140","00","21","36","005","21",,"038800",2374
"Census Tract 389","Census Tract 389, Bronx County, New York","36005038900","140","00","21","36","005","21",,"038900",4558
"Census Tract 390","Census Tract 390, Bronx County, New York","36005039000","140","00","21","36","005","21",,"039000",2580
"Census Tract 391","Census Tract 391, Bronx County, New York","36005039100","140","00","21","36","005","21",,"039100",6372
"Census Tract 392","Census Tract 392, Bronx County, New York","36005039200","140","00","21","36","005","21",,"039200",1607
"Census Tract 393","Census Tract 393, Bronx County, New York","36005039300","140","00","21","36","005","21",,"039300",7731
"Census Tract 394","Census Tract 394, Bronx County, New York","36005039400","140","00","21","36","005","21",,"039400",4453
"Census Tract 396","Census Tract 396, Bronx County, New York","36005039600","140","00","21","36","005","21",,"039600",3400
"Census Tract 397","Census Tract 397, Bronx County, New York","36005039700","140","00","21","36","005","21",,"039700",3914
"Census Tract 398","Census Tract 398, Bronx County, New York","36005039800","140","00","21","36","005","21",,"039800",2771
"Census Tract 399.01","Census Tract 399.01, Bronx County, New York","36005039901","140","00","21","36","005","21",,"039901",5550
"Census Tract 399.02","Census Tract 399.02, Bronx County, New York","36005039902","140","00","21","36","005","21",,"039902",4960
"Census Tract 401","Census Tract 401, Bronx County, New York","36005040100","140","00","21","36","005","21",,"040100",5302
"Census Tract 403.01","Census Tract 403.01, Bronx County, New York","36005040301","140","00","21","36","005","21",,"040301",8558
"Census Tract 403.02","Census Tract 403.02, Bronx County, New York","36005040302","140","00","21","36","005","21",,"040302",4558
"Census Tract 404","Census Tract 404, Bronx County, New York","36005040400","140","00","21","36","005","21",,"040400",2904
"Census Tract 405","Census Tract 405, Bronx County, New York","36005040500","140","00","21","36","005","21",,"040500",11178
"Census Tract 406","Census Tract 406, Bronx County, New York","36005040600","140","00","21","36","005","21",,"040600",3398
"Census Tract 407.01","Census Tract 407.01, Bronx County, New York","36005040701","140","00","21","36","005","21",,"040701",3309
"Census Tract 407.02","Census Tract 407.02, Bronx County, New York","36005040702","140","00","21","36","005","21",,"040702",6718
"Census Tract 408","Census Tract 408, Bronx County, New York","36005040800","140","00","21","36","005","21",,"040800",4014
"Census Tract 409","Census Tract 409, Bronx County, New York","36005040900","140","00","21","36","005","21",,"040900",3499
"Census Tract 410","Census Tract 410, Bronx County, New York","36005041000","140","00","21","36","005","21",,"041000",23
"Census Tract 411","Census Tract 411, Bronx County, New York","36005041100","140","00","21","36","005","21",,"041100",2701
"Census Tract 413","Census Tract 413, Bronx County, New York","36005041300","140","00","21","36","005","21",,"041300",7515
"Census Tract 414","Census Tract 414, Bronx County, New York","36005041400","140","00","21","36","005","21",,"041400",5040
"Census Tract 415","Census Tract 415, Bronx County, New York","36005041500","140","00","21","36","005","21",,"041500",5635
"Census Tract 418","Census Tract 418, Bronx County, New York","36005041800","140","00","21","36","005","21",,"041800",3564
"Census Tract 419","Census Tract 419, Bronx County, New York","36005041900","140","00","21","36","005","21",,"041900",6887
"Census Tract 420","Census Tract 420, Bronx County, New York","36005042000","140","00","21","36","005","21",,"042000",3788
"Census Tract 421","Census Tract 421, Bronx County, New York","36005042100","140","00","21","36","005","21",,"042100",6831
"Census Tract 422","Census Tract 422, Bronx County, New York","36005042200","140","00","21","36","005","21",,"042200",2694
"Census Tract 423","Census Tract 423, Bronx County, New York","36005042300","140","00","21","36","005","21",,"042300",3778
"Census Tract 424","Census Tract 424, Bronx County, New York","36005042400","140","00","21","36","005","21",,"042400",2570
"Census Tract 425","Census Tract 425, Bronx County, New York","36005042500","140","00","21","36","005","21",,"042500",6530
"Census Tract 426","Census Tract 426, Bronx County, New York","36005042600","140","00","21","36","005","21",,"042600",6470
"Census Tract 428","Census Tract 428, Bronx County, New York","36005042800","140","00","21","36","005","21",,"042800",2239
"Census Tract 429.01","Census Tract 429.01, Bronx County, New York","36005042901","140","00","21","36","005","21",,"042901",3231
"Census Tract 429.02","Census Tract 429.02, Bronx County, New York","36005042902","140","00","21","36","005","21",,"042902",3675
"Census Tract 430","Census Tract 430, Bronx County, New York","36005043000","140","00","21","36","005","21",,"043000",2961
"Census Tract 431","Census Tract 431, Bronx County, New York","36005043100","140","00","21","36","005","21",,"043100",9816
"Census Tract 432","Census Tract 432, Bronx County, New York","36005043200","140","00","21","36","005","21",,"043200",2772
"Census Tract 435","Census Tract 435, Bronx County, New York","36005043500","140","00","21","36","005","21",,"043500",69
"Census Tract 436","Census Tract 436, Bronx County, New York","36005043600","140","00","21","36","005","21",,"043600",2334
"Census Tract 438","Census Tract 438, Bronx County, New York","36005043800","140","00","21","36","005","21",,"043800",2990
"Census Tract 440","Census Tract 440, Bronx County, New York","36005044000","140","00","21","36","005","21",,"044000",984
"Census Tract 442","Census Tract 442, Bronx County, New York","36005044200","140","00","21","36","005","21",,"044200",3715
"Census Tract 446","Census Tract 446, Bronx County, New York","36005044600","140","00","21","36","005","21",,"044600",947
"Census Tract 448","Census Tract 448, Bronx County, New York","36005044800","140","00","21","36","005","21",,"044800",1836
"Census Tract 449.01","Census Tract 449.01, Bronx County, New York","36005044901","140","00","21","36","005","21",,"044901",1973
"Census Tract 449.02","Census Tract 449.02, Bronx County, New York","36005044902","140","00","21","36","005","21",,"044902",1992
"Census Tract 451.01","Census Tract 451.01, Bronx County, New York","36005045101","140","00","21","36","005","21",,"045101",1800
"Census Tract 451.02","Census Tract 451.02, Bronx County, New York","36005045102","140","00","21","36","005","21",,"045102",1943
"Census Tract 454","Census Tract 454, Bronx County, New York","36005045400","140","00","21","36","005","21",,"045400",2029
"Census Tract 458","Census Tract 458, Bronx County, New York","36005045800","140","00","21","36","005","21",,"045800",7329
"Census Tract 460","Census Tract 460, Bronx County, New York","36005046000","140","00","21","36","005","21",,"046000",2693
"Census Tract 462.01","Census Tract 462.01, Bronx County, New York","36005046201","140","00","21","36","005","21",,"046201",24523
"Census Tract 462.02","Census Tract 462.02, Bronx County, New York","36005046202","140","00","21","36","005","21",,"046202",7289
"Census Tract 484","Census Tract 484, Bronx County, New York","36005048400","140","00","21","36","005","21",,"048400",3758
"Census Tract 502","Census Tract 502, Bronx County, New York","36005050200","140","00","21","36","005","21",,"050200",854
"Census Tract 504","Census Tract 504, Bronx County, New York","36005050400","140","00","21","36","005","21",,"050400",5
"Census Tract 516","Census Tract 516, Bronx County, New York","36005051600","140","00","21","36","005","21",,"051600",4520
"Census Tract 1","Census Tract 1, Kings County, New York","36047000100","140","00","21","36","047","21",,"000100",5260
"Census Tract 2","Census Tract 2, Kings County, New York","36047000200","140","00","21","36","047","21",,"000200",1303
"Census Tract 3.01","Census Tract 3.01, Kings County, New York","36047000301","140","00","21","36","047","21",,"000301",5036
"Census Tract 3.02","Census Tract 3.02, Kings County, New York","36047000302","140","00","21","36","047","21",,"000302",284
"Census Tract 5","Census Tract 5, Kings County, New York","36047000500","140","00","21","36","047","21",,"000500",6154
"Census Tract 7","Census Tract 7, Kings County, New York","36047000700","140","00","21","36","047","21",,"000700",3682
"Census Tract 9","Census Tract 9, Kings County, New York","36047000900","140","00","21","36","047","21",,"000900",2178
"Census Tract 11","Census Tract 11, Kings County, New York","36047001100","140","00","21","36","047","21",,"001100",117
"Census Tract 13","Census Tract 13, Kings County, New York","36047001300","140","00","21","36","047","21",,"001300",2533
